claim_status,video_duration_sec,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,clean_text
opinion,34,not verified,active,8508.0,728.0,268.0,9.0,2.0,99,willing wager earliest playable recording person singing recorded 1860
opinion,57,verified,active,183.0,51.0,10.0,1.0,0.0,78,willing wager origin banjo instrument begin africa
opinion,25,not verified,under review,3971.0,171.0,18.0,1.0,0.0,76,willing wager vinyl record sale surpass compact disc sale
opinion,7,not verified,active,9196.0,2665.0,692.0,64.0,9.0,105,willing wager band metallica first group play seven continent
opinion,6,not verified,active,4716.0,1659.0,529.0,0.0,0.0,83,willing wager violin constructed 70 individual wooden piece
opinion,30,not verified,active,6392.0,1037.0,193.0,5.0,1.0,98,willing wager best selling single time white christmas bing crosby
opinion,30,verified,active,2015.0,823.0,23.0,1.0,0.0,88,willing wager half retail purchase made mobile device
opinion,14,not verified,active,6067.0,427.0,65.0,2.0,1.0,69,willing wager 1 3 people never used internet
opinion,13,not verified,active,7372.0,622.0,205.0,12.0,1.0,107,willing wager watched summer olympics event past 20 year gymnastics
opinion,17,not verified,active,1998.0,708.0,158.0,12.0,3.0,143,willing wager 4 top 10 highest paid atheletes world player american national basketball assocation nba
opinion,52,not verified,banned,7310.0,1062.0,422.0,12.0,1.0,90,willing wager first cricket ball made tightly packed sheep wool
opinion,42,not verified,active,7341.0,80.0,24.0,2.0,1.0,91,willing wager first glove used american sport baseball fingerless
opinion,5,not verified,active,9875.0,1465.0,253.0,2.0,0.0,91,willing wager first modern olympics winner awarded silver medal
opinion,7,not verified,active,2730.0,1193.0,470.0,15.0,6.0,84,willing wager biggest passenger bus world operates brazil
opinion,56,not verified,active,3474.0,1330.0,97.0,11.0,1.0,47,willing wager dolphin mammal
opinion,56,verified,under review,2708.0,963.0,51.0,4.0,1.0,86,willing wager dog sense smell much powerful human
opinion,56,not verified,active,7656.0,2583.0,627.0,52.0,13.0,81,willing wager dragonfly see direction time
opinion,57,not verified,active,3271.0,479.0,139.0,4.0,1.0,74,willing wager cheetah fastest land animal earth
opinion,22,not verified,active,5132.0,1254.0,66.0,1.0,0.0,70,willing wager common garden snail 12 000 teeth
opinion,47,not verified,active,3921.0,453.0,56.0,6.0,2.0,54,willing wager octopus three heart
opinion,41,not verified,active,7353.0,2032.0,482.0,30.0,4.0,57,willing wager adult cat meow human
opinion,59,not verified,active,5168.0,1367.0,101.0,18.0,6.0,90,willing wager footprint left moon disappear wind
opinion,5,not verified,active,5445.0,354.0,103.0,4.0,1.0,64,willing wager see side moon
opinion,46,not verified,active,6731.0,2492.0,283.0,35.0,11.0,78,willing wager sputnik first artificial satellite space
opinion,41,not verified,banned,7892.0,327.0,55.0,2.0,1.0,83,willing wager chinese began document halley comet 240 b c
opinion,7,not verified,active,4121.0,401.0,29.0,0.0,0.0,58,willing wager saturn less dense water
opinion,57,not verified,active,5722.0,1062.0,224.0,13.0,5.0,77,willing wager day mar length earth
opinion,18,not verified,active,2308.0,820.0,51.0,19.0,7.0,69,willing wager single day venus take 243 earth day
opinion,32,not verified,active,1006.0,161.0,47.0,2.0,1.0,92,willing wager star universe grain sand earth
opinion,58,not verified,active,9401.0,169.0,47.0,0.0,0.0,93,willing wager moon crater might coldest place solar system
opinion,15,not verified,active,464.0,103.0,27.0,2.0,1.0,94,willing wager take average 364 lick get center lollipop
opinion,15,not verified,active,400.0,128.0,32.0,3.0,1.0,80,willing wager dog understand 250 hand gesture word
opinion,29,not verified,active,1450.0,269.0,55.0,6.0,2.0,97,willing wager evidence seymour island suggest penguin 6 ft tall
opinion,34,not verified,active,9331.0,766.0,70.0,2.0,0.0,58,willing wager banana technically berry
opinion,34,not verified,active,2985.0,887.0,63.0,15.0,4.0,83,willing wager typing keyboard previously arranged alphabetically
opinion,5,not verified,active,8141.0,2707.0,94.0,2.0,0.0,61,willing wager baked bean actually baked
opinion,47,not verified,active,1551.0,522.0,196.0,13.0,4.0,85,willing wager australia number venomous snake worldwide
opinion,9,not verified,active,1208.0,422.0,6.0,6.0,1.0,60,willing wager snail sleep three year
opinion,54,not verified,active,5801.0,1538.0,444.0,22.0,1.0,99,willing wager sneezing traveling 60 mph make close eye 50 foot
opinion,57,not verified,active,8905.0,1105.0,127.0,7.0,0.0,59,willing wager australia bright pink lake
opinion,11,verified,active,9984.0,3547.0,205.0,41.0,13.0,101,willing wager j letter appear periodic table element
opinion,8,not verified,active,3428.0,412.0,136.0,4.0,2.0,70,willing wager birth baby panda smaller mouse
opinion,32,not verified,active,4839.0,468.0,56.0,6.0,1.0,66,willing wager may 22nd least common birth date
opinion,49,not verified,active,5291.0,2293.0,565.0,13.0,2.0,115,willing wager million tree estimated planted squirrel forgot buried nut
opinion,36,not verified,active,2640.0,751.0,184.0,17.0,4.0,67,willing wager cat sleep two third life
opinion,22,not verified,active,504.0,22.0,5.0,0.0,0.0,67,willing wager eiffel tower lean away sun
opinion,54,not verified,active,8739.0,3591.0,1314.0,81.0,23.0,73,willing wager microwave oven accidental invention
opinion,28,verified,active,9480.0,1032.0,40.0,25.0,8.0,83,willing wager tallest tower cupcake ever made 35 foot
opinion,10,not verified,active,1545.0,189.0,5.0,3.0,0.0,101,willing wager single lightning bolt enough energy toast 100 000 slice bread
opinion,9,not verified,active,8305.0,914.0,219.0,4.0,1.0,84,willing wager blue whale heartbeat heard two mile away
opinion,32,not verified,active,2868.0,880.0,284.0,14.0,1.0,69,willing wager sweden island country
opinion,24,not verified,active,1784.0,127.0,24.0,3.0,1.0,88,willing wager cow best friend get stressed separated
opinion,16,verified,active,9192.0,3903.0,318.0,32.0,6.0,100,willing wager sense smell taste decrease 20 50 airplane flight
opinion,39,not verified,active,8832.0,948.0,257.0,5.0,0.0,81,willing wager human jumped horse olympics
opinion,9,not verified,under review,2284.0,60.0,7.0,1.0,0.0,67,willing wager espresso maker sent space
opinion,27,not verified,active,4926.0,443.0,101.0,2.0,0.0,89,willing wager french scrabble world champion winner speak french
opinion,43,not verified,active,6725.0,2285.0,170.0,55.0,21.0,85,willing wager billion egg produced commercially year
opinion,37,not verified,active,8056.0,408.0,15.0,10.0,3.0,73,willing wager eye ostrich bigger brain
opinion,22,not verified,active,76.0,23.0,5.0,1.0,0.0,65,willing wager buttermilk contain butter
opinion,41,not verified,active,8316.0,1418.0,79.0,33.0,3.0,102,willing wager continental tectonic plate move rate fingernail grow
opinion,16,not verified,active,8386.0,2950.0,544.0,28.0,10.0,76,willing wager child world born thursday
opinion,9,not verified,active,559.0,164.0,10.0,1.0,0.0,111,willing wager human likely weird scary dream sleeping stomach
opinion,44,not verified,active,4850.0,677.0,72.0,7.0,1.0,86,willing wager human eyeball grow change size age
opinion,59,not verified,active,674.0,14.0,0.0,0.0,0.0,70,willing wager smelling green apple help weight loss
opinion,30,not verified,active,78.0,19.0,2.0,0.0,0.0,63,willing wager pineapple named pinecone
opinion,5,not verified,active,7267.0,627.0,73.0,9.0,2.0,71,willing wager cold water cleansing hot water
opinion,60,not verified,active,6475.0,1107.0,366.0,8.0,0.0,66,willing wager cactus spine used make hook
opinion,52,not verified,active,4158.0,161.0,40.0,2.0,1.0,73,willing wager driving south detroit lead canada
opinion,46,verified,active,5792.0,698.0,141.0,7.0,2.0,125,willing wager people speak english second language use primary language
opinion,38,not verified,active,671.0,60.0,18.0,1.0,0.0,73,willing wager triskaidekaphobia fear number 13
opinion,59,not verified,active,9824.0,4042.0,666.0,10.0,1.0,57,willing wager snake predict earthquake
opinion,41,not verified,active,6283.0,1266.0,46.0,19.0,6.0,101,willing wager deck card king heart king without mustache
opinion,41,not verified,active,4908.0,387.0,70.0,6.0,2.0,73,willing wager opposite side dice always equal 7
opinion,49,not verified,under review,2448.0,674.0,244.0,6.0,2.0,57,willing wager cat taste sweet flavor
opinion,28,not verified,active,4594.0,241.0,29.0,1.0,0.0,54,willing wager apple seed contain cyanide
opinion,44,not verified,active,7602.0,1624.0,227.0,19.0,7.0,63,willing wager frigate bird sleep flying
opinion,29,not verified,active,2053.0,849.0,135.0,15.0,5.0,110,willing wager average american spends time totalling 2 5 day annually looking lost item
opinion,43,not verified,active,5168.0,1927.0,550.0,2.0,0.0,75,willing wager chicken closest relative rex
opinion,28,not verified,under review,3077.0,263.0,58.0,1.0,0.0,80,willing wager raven always aware someone watching
opinion,59,not verified,active,5119.0,155.0,34.0,4.0,1.0,112,willing wager 20 power outage u due squirrel chewing line
opinion,51,not verified,active,3664.0,577.0,100.0,13.0,2.0,65,willing wager burn calorie standing
opinion,34,not verified,active,8085.0,742.0,230.0,3.0,0.0,62,willing wager flossing teeth improves memory
opinion,43,not verified,active,9221.0,1033.0,25.0,10.0,2.0,111,willing wager insect population world 1 billion time world population
opinion,5,verified,active,1295.0,426.0,157.0,9.0,1.0,70,willing wager lemur previously size gorilla
opinion,52,not verified,active,7643.0,1532.0,90.0,37.0,7.0,129,willing wager applying equal amount pressure total surface area egg prevent breaking
opinion,39,not verified,active,1561.0,365.0,94.0,5.0,0.0,77,willing wager earth hold 11 quintillion pound air
opinion,30,not verified,active,9320.0,1061.0,251.0,11.0,4.0,65,willing wager moon moving away earth
opinion,39,not verified,active,8126.0,1264.0,259.0,30.0,1.0,92,willing wager lightning strike somewhere earth 100 time every second
opinion,45,not verified,active,7200.0,2543.0,121.0,13.0,1.0,81,willing wager town calama chile never experienced rain
opinion,56,verified,active,1842.0,813.0,147.0,17.0,0.0,82,willing wager pineapple plant produce one pineapple year
opinion,6,not verified,active,8868.0,1538.0,298.0,2.0,0.0,69,willing wager china world largest silk producer
opinion,17,not verified,active,4312.0,1086.0,368.0,2.0,0.0,57,willing wager redwood tallest tree
opinion,7,not verified,active,6060.0,2305.0,321.0,48.0,11.0,73,willing bet fly individual jetpacks 2032
opinion,14,not verified,active,147.0,4.0,1.0,0.0,0.0,94,willing bet drone delivery already happening become common 2025
opinion,15,not verified,under review,931.0,184.0,19.0,0.0,0.0,104,willing bet microorganism one teaspoon soil people planet
opinion,53,not verified,active,684.0,93.0,8.0,0.0,0.0,86,willing bet new island formed volcano sea everyday
opinion,31,not verified,active,9886.0,1228.0,115.0,23.0,6.0,88,willing bet damascus oldest continuously inhabited city world
opinion,48,not verified,active,5238.0,2258.0,781.0,17.0,3.0,84,willing bet 20 world oxygen produced amazon jungle
opinion,12,not verified,active,8104.0,2218.0,379.0,23.0,7.0,134,willing bet american industrialist andrew carnegie net worth 475 million usd worth 300 billion usd today
opinion,7,verified,active,6370.0,2679.0,832.0,12.0,2.0,60,willing bet car horn honk key f
opinion,7,not verified,active,7878.0,1860.0,622.0,33.0,8.0,98,willing bet modern formula 1 racing car drive upside tunnel 120mph
opinion,19,not verified,active,9212.0,426.0,150.0,7.0,1.0,64,willing bet windshield wiper invented 1905
opinion,6,not verified,active,4441.0,703.0,258.0,7.0,1.0,67,willing bet car radio first introduced 1922
opinion,7,not verified,active,3262.0,788.0,237.0,5.0,0.0,92,willing bet elvis presley sold record music band beatles
opinion,35,not verified,active,9157.0,2466.0,533.0,50.0,11.0,76,willing bet oldest surviving song around 3 500 year old
opinion,6,not verified,active,9635.0,3261.0,678.0,71.0,2.0,121,willing bet recorded song history summertime written george gershwin dorothy heyward
opinion,10,not verified,active,3148.0,736.0,164.0,8.0,0.0,98,willing bet japanese word karaoke come phrase meaning empty orchestra
opinion,12,not verified,active,1124.0,94.0,30.0,1.0,0.0,101,willing bet musical artist prince played 27 different instrument debut album
opinion,15,not verified,active,1228.0,377.0,11.0,9.0,2.0,86,willing bet 60 world population access internet
opinion,38,not verified,active,9546.0,3364.0,1063.0,27.0,10.0,113,willing bet 99 individual denmark ireland united arab emirate internet access
opinion,8,not verified,under review,3770.0,165.0,64.0,2.0,0.0,99,willing bet would take 50 petabyte drive store every written work ever created
opinion,19,not verified,active,9963.0,1692.0,616.0,20.0,4.0,80,willing bet average user spends 40 day internet
opinion,5,not verified,active,1128.0,384.0,15.0,1.0,0.0,105,willing bet watched summer olympics event past 20 year gymnastics
opinion,6,not verified,active,8775.0,1093.0,322.0,2.0,1.0,95,willing bet american basketball legend wilt chamberlain never fouled game
opinion,29,not verified,active,5076.0,248.0,97.0,4.0,0.0,89,willing bet first modern olympics winner awarded silver medal
opinion,47,verified,active,8648.0,2200.0,579.0,31.0,11.0,86,willing bet longest commercial flight history took around 30 hour
opinion,27,not verified,active,5997.0,384.0,26.0,0.0,0.0,81,willing bet busiest airport world united state
opinion,9,not verified,active,6145.0,1385.0,49.0,1.0,0.0,82,willing bet one third world airport located u
opinion,11,not verified,active,328.0,56.0,12.0,1.0,0.0,45,willing bet dolphin mammal
opinion,27,not verified,active,702.0,293.0,75.0,7.0,2.0,84,willing bet dog sense smell much powerful human
opinion,58,not verified,under review,6104.0,2262.0,70.0,45.0,3.0,68,willing bet common garden snail 12 000 teeth
opinion,13,not verified,active,2393.0,669.0,215.0,12.0,2.0,60,willing bet koala sleep 22 hour per day
opinion,49,not verified,active,7908.0,2718.0,589.0,16.0,2.0,57,willing bet shark glow dark
opinion,24,not verified,active,9602.0,869.0,78.0,19.0,1.0,112,willing bet would take 258 earth day drive around one saturn ring speed 75 mph
opinion,24,not verified,active,2399.0,511.0,149.0,5.0,1.0,51,willing bet jupiter moon
opinion,24,not verified,active,7879.0,2698.0,19.0,57.0,0.0,56,willing bet saturn less dense water
opinion,54,not verified,active,3756.0,613.0,144.0,10.0,3.0,56,willing bet sound actually travel space
opinion,31,not verified,active,5705.0,1116.0,425.0,3.0,1.0,67,willing bet single day venus take 243 earth day
opinion,13,not verified,active,678.0,86.0,34.0,2.0,1.0,91,willing bet moon crater might coldest place solar system
opinion,18,not verified,active,7592.0,2577.0,117.0,48.0,8.0,66,willing bet currently 6 spacecraft mar
opinion,21,not verified,active,947.0,26.0,4.0,0.0,0.0,75,willing bet astronaut grow much two inch space
opinion,6,not verified,active,5596.0,2171.0,248.0,9.0,2.0,81,willing bet world championship throwing mobile phone
opinion,36,not verified,active,6071.0,83.0,30.0,2.0,0.0,87,willing bet take restaurant found remains pompeii
opinion,54,not verified,active,8008.0,1350.0,296.0,17.0,6.0,95,willing bet evidence seymour island suggest penguin 6 ft tall
opinion,32,not verified,active,9003.0,1842.0,255.0,6.0,2.0,69,willing bet captive raven speak better parrot
opinion,39,not verified,active,3868.0,295.0,24.0,7.0,0.0,74,willing bet scottish first people fry chicken
opinion,31,not verified,active,4881.0,1656.0,206.0,28.0,3.0,66,willing bet china owns panda world
opinion,12,not verified,active,7374.0,2262.0,549.0,20.0,6.0,115,willing bet people born 2 natural fear fear falling fear loud sound
opinion,42,not verified,active,7492.0,2926.0,763.0,43.0,9.0,59,willing bet baked bean actually baked
opinion,49,not verified,active,3491.0,67.0,17.0,2.0,1.0,75,willing bet insect attracted light moon
opinion,11,not verified,active,5443.0,576.0,98.0,5.0,1.0,57,willing bet australia bright pink lake
opinion,45,not verified,active,973.0,73.0,15.0,2.0,1.0,105,willing bet full jumbo jet tank enough fuel drive car around world four time
opinion,40,not verified,active,7976.0,1678.0,8.0,18.0,0.0,68,willing bet birth baby panda smaller mouse
opinion,16,not verified,active,7946.0,2890.0,137.0,59.0,1.0,63,willing bet human taste food without saliva
opinion,33,not verified,active,6441.0,1431.0,454.0,16.0,0.0,71,willing bet penguin jump high 9 foot air
opinion,50,not verified,active,7753.0,737.0,37.0,18.0,4.0,101,willing bet population united state increase one person every 12 second
opinion,45,verified,active,4757.0,556.0,88.0,2.0,0.0,73,willing bet ancient egyptian slept pillow made stone
opinion,51,not verified,active,3377.0,399.0,37.0,1.0,0.0,81,willing bet tallest tower cupcake ever made 35 foot
opinion,50,not verified,under review,8608.0,1002.0,178.0,24.0,5.0,84,willing bet canary island named type dog bird
opinion,26,not verified,active,3543.0,103.0,5.0,2.0,0.0,121,willing bet people currently alive 7 total number people ever lived
opinion,57,not verified,active,6635.0,2443.0,81.0,7.0,1.0,100,willing bet japan considered good luck sumo wrestler make baby cry
opinion,21,not verified,under review,3330.0,173.0,1.0,1.0,0.0,70,willing bet black cat good luck britain japan
opinion,27,not verified,active,5543.0,2226.0,130.0,28.0,4.0,84,willing bet bubble wrap originally designed used wallpaper
opinion,40,not verified,active,8084.0,1832.0,353.0,38.0,7.0,63,willing bet bee fly higher mount everest
opinion,39,not verified,active,1540.0,1.0,0.0,0.0,0.0,51,willing bet wild boar wash food
opinion,15,not verified,active,2591.0,720.0,96.0,5.0,0.0,87,willing bet french scrabble world champion winner speak french
opinion,20,not verified,active,262.0,113.0,16.0,2.0,0.0,89,willing bet largest pair eye world belongs giant squid
opinion,36,not verified,active,967.0,131.0,19.0,1.0,0.0,78,willing bet x ray distinguish real diamond fake one
opinion,17,verified,active,948.0,309.0,61.0,8.0,2.0,77,willing bet human physically hum holding nose
opinion,54,not verified,active,8540.0,150.0,1.0,0.0,0.0,109,willing bet human likely weird scary dream sleeping stomach
opinion,45,not verified,active,6887.0,115.0,33.0,1.0,0.0,84,willing bet human eyeball grow change size age
opinion,39,not verified,active,1145.0,19.0,3.0,0.0,0.0,121,willing bet sound knuckle cracking actually gas released pressure put
opinion,8,not verified,active,3742.0,1082.0,316.0,9.0,3.0,60,willing bet losing weight alters brain activity
opinion,41,not verified,active,686.0,10.0,2.0,0.0,0.0,71,willing bet driving south detroit lead canada
opinion,56,not verified,active,1043.0,308.0,23.0,4.0,0.0,59,willing bet sea otter born unable swim
opinion,12,not verified,active,797.0,347.0,133.0,1.0,0.0,55,willing bet snake predict earthquake
opinion,53,not verified,active,7333.0,1612.0,465.0,27.0,6.0,61,willing bet frigate bird sleep flying
opinion,57,not verified,active,9043.0,3917.0,386.0,0.0,0.0,70,willing bet playing dance music help ward mosquito
opinion,18,not verified,active,7878.0,3448.0,438.0,7.0,1.0,108,willing bet average american spends time totalling 2 5 day annually looking lost item
opinion,59,verified,active,2227.0,558.0,66.0,5.0,0.0,62,willing bet baby octopus size flea
opinion,34,not verified,active,9511.0,3232.0,1266.0,54.0,11.0,110,willing bet 20 power outage u due squirrel chewing line
opinion,43,not verified,active,2730.0,557.0,185.0,2.0,0.0,60,willing bet violin bow made horsehair
opinion,43,not verified,active,4896.0,294.0,107.0,6.0,1.0,60,willing bet flossing teeth improves memory
opinion,60,not verified,active,257.0,34.0,12.0,1.0,0.0,70,willing bet human brain us 20 body oxygen
opinion,29,not verified,active,6193.0,1140.0,197.0,25.0,6.0,129,friend willing say average human child developing body 300 bone adulthood 206
opinion,18,not verified,active,7551.0,1997.0,272.0,45.0,16.0,95,friend willing say new element discovered outside periodic table
opinion,43,not verified,active,4359.0,649.0,130.0,12.0,0.0,99,friend willing say earth day getting longer time due orbital expansion
opinion,12,not verified,active,9180.0,1296.0,272.0,30.0,7.0,76,friend willing say iceland growing 5 centimeter per year
opinion,51,not verified,active,8657.0,1395.0,527.0,13.0,5.0,86,friend willing say yellowstone national park home supervolcano
opinion,49,not verified,active,867.0,170.0,56.0,4.0,1.0,64,friend willing say snow sahara desert
opinion,47,not verified,active,1761.0,747.0,13.0,12.0,3.0,94,friend willing say 20 world oxygen produced amazon jungle
opinion,7,verified,active,4905.0,454.0,106.0,10.0,3.0,86,friend willing say productive work day week tuesday
opinion,20,not verified,active,8945.0,3650.0,414.0,45.0,17.0,134,friend willing say gross domestic product gdp best financial indicator country overall trade potential
opinion,25,not verified,active,7303.0,1254.0,364.0,2.0,0.0,117,friend willing say average car 100 mile code vehicle internal computer
opinion,45,not verified,active,7844.0,985.0,310.0,20.0,1.0,102,friend willing say elvis presley sold record music band beatles
opinion,13,not verified,active,7456.0,1808.0,153.0,20.0,6.0,142,friend willing say voyager spacecraft carried recording chuck berry johnny b goode solar system
opinion,57,not verified,active,3353.0,1432.0,240.0,16.0,3.0,113,friend willing say band metallica first group play seven continent
opinion,29,not verified,active,6379.0,1203.0,140.0,2.0,0.0,91,friend willing say violin constructed 70 individual wooden piece
opinion,42,not verified,under review,5932.0,175.0,19.0,4.0,0.0,131,friend willing say recorded song history summertime written george gershwin dorothy heyward
opinion,21,not verified,active,9264.0,1036.0,136.0,19.0,8.0,106,friend willing say best selling single time white christmas bing crosby
opinion,42,not verified,active,2346.0,903.0,356.0,4.0,0.0,87,friend willing say harmonica best selling musical instrument
opinion,30,not verified,active,6793.0,93.0,17.0,0.0,0.0,108,friend willing say japanese word karaoke come phrase meaning empty orchestra
opinion,7,not verified,active,839.0,26.0,7.0,0.0,0.0,111,friend willing say musical artist prince played 27 different instrument debut album
opinion,9,not verified,active,6927.0,3036.0,532.0,62.0,13.0,83,friend willing say 90 world data generated 2019
opinion,46,not verified,active,9782.0,3054.0,928.0,62.0,14.0,110,friend willing say half world population access web via mobile device
opinion,49,not verified,active,7372.0,2634.0,368.0,53.0,3.0,123,friend willing say 99 individual denmark ireland united arab emirate internet access
opinion,49,not verified,active,2948.0,107.0,34.0,2.0,0.0,96,friend willing say half retail purchase made mobile device
opinion,59,not verified,active,2310.0,877.0,223.0,19.0,4.0,77,friend willing say 1 3 people never used internet
opinion,48,verified,banned,5485.0,506.0,162.0,2.0,0.0,83,friend willing say kite flying professional sport thailand
opinion,24,not verified,active,7093.0,347.0,97.0,5.0,1.0,105,friend willing say american basketball legend wilt chamberlain never fouled game
opinion,10,not verified,active,8848.0,3058.0,654.0,23.0,5.0,99,friend willing say first modern olympics winner awarded silver medal
opinion,44,not verified,active,9931.0,151.0,7.0,0.0,0.0,96,friend willing say longest commercial flight history took around 30 hour
opinion,11,not verified,active,2871.0,501.0,140.0,9.0,3.0,88,friend willing say shanghai china world longest subway system
opinion,38,not verified,active,9167.0,2932.0,1123.0,73.0,18.0,87,friend willing say london england world oldest subway system
opinion,57,not verified,active,9841.0,3770.0,141.0,6.0,2.0,103,friend willing say currently 300 cruise ship operating around world
opinion,58,verified,active,3322.0,555.0,85.0,7.0,1.0,94,friend willing say dog sense smell much powerful human
opinion,40,verified,active,8196.0,1497.0,584.0,21.0,8.0,78,friend willing say common garden snail 12 000 teeth
opinion,39,not verified,active,5440.0,2016.0,749.0,50.0,19.0,65,friend willing say adult cat meow human
opinion,57,not verified,active,1067.0,320.0,65.0,7.0,1.0,70,friend willing say koala sleep 22 hour per day
opinion,57,not verified,active,2135.0,582.0,115.0,4.0,1.0,90,friend willing say hummingbird bird fly backwards
opinion,35,not verified,active,8286.0,1814.0,242.0,40.0,3.0,61,friend willing say jupiter moon
opinion,53,not verified,under review,7566.0,3199.0,791.0,54.0,6.0,70,friend willing say moon part earth
opinion,30,not verified,active,6896.0,843.0,241.0,2.0,0.0,100,friend willing say star universe grain sand earth
opinion,58,not verified,active,6313.0,1733.0,41.0,26.0,9.0,109,friend willing say year asteroid size car enters earth atmosphere
opinion,45,not verified,active,1320.0,200.0,68.0,4.0,1.0,96,friend willing say planet made diamond two time size earth
opinion,27,not verified,under review,1173.0,389.0,103.0,6.0,1.0,76,friend willing say currently 6 spacecraft mar
opinion,12,not verified,under review,2973.0,854.0,84.0,15.0,5.0,109,friend willing say marie curie person two nobel prize different science
opinion,37,not verified,active,395.0,5.0,2.0,0.0,0.0,91,friend willing say season reindeer eye change color
opinion,16,not verified,active,9406.0,1518.0,376.0,32.0,3.0,123,friend willing say new parent lose around 750 hour sleep first year first child life
opinion,37,not verified,active,7168.0,1570.0,274.0,10.0,0.0,69,friend willing say pupil goat rectangular
opinion,15,verified,active,624.0,61.0,18.0,1.0,0.0,88,friend willing say dog understand 250 hand gesture word
opinion,37,not verified,active,3257.0,940.0,198.0,14.0,3.0,105,friend willing say evidence seymour island suggest penguin 6 ft tall
opinion,51,not verified,active,2310.0,527.0,137.0,11.0,2.0,76,friend willing say china owns panda world
opinion,48,not verified,active,2688.0,742.0,73.0,8.0,1.0,93,friend willing say australia number venomous snake worldwide
opinion,51,not verified,active,8049.0,1508.0,10.0,30.0,1.0,107,friend willing say sneezing traveling 60 mph make close eye 50 foot
opinion,11,not verified,active,4671.0,637.0,117.0,13.0,5.0,88,friend willing say australia number beach world
opinion,12,not verified,active,8179.0,1173.0,464.0,5.0,1.0,71,friend willing say heart beat 100 000 time day
opinion,26,not verified,active,9748.0,2753.0,1019.0,41.0,11.0,109,friend willing say j letter appear periodic table element
opinion,18,not verified,active,1057.0,140.0,49.0,2.0,0.0,78,friend willing say birth baby panda smaller mouse
opinion,35,not verified,under review,9236.0,492.0,196.0,0.0,0.0,99,friend willing say pound housefly contains protein pound beef
opinion,34,not verified,active,2153.0,862.0,54.0,21.0,4.0,83,friend willing say ancient egyptian slept pillow made stone
opinion,44,verified,active,6575.0,29.0,9.0,0.0,0.0,91,friend willing say tallest tower cupcake ever made 35 foot
opinion,22,not verified,active,6975.0,1806.0,281.0,28.0,7.0,109,friend willing say single lightning bolt enough energy toast 100 000 slice bread
opinion,7,not verified,active,2971.0,1099.0,229.0,23.0,8.0,94,friend willing say bubble wrap originally designed used wallpaper
opinion,58,not verified,active,2409.0,330.0,129.0,6.0,2.0,121,friend willing say neptune first planet discovered seen telescope
opinion,47,not verified,active,35.0,10.0,1.0,0.0,0.0,99,friend willing say q letter appear u state name
opinion,19,not verified,active,8377.0,2735.0,361.0,13.0,3.0,92,friend willing say blue whale eat 500 000 calorie 1 mouthful average
opinion,23,not verified,active,5196.0,1005.0,88.0,11.0,4.0,74,friend willing say human ear nose never stop growing
opinion,10,not verified,active,1599.0,508.0,160.0,7.0,0.0,73,friend willing say bee fly higher mount everest
opinion,14,verified,active,2490.0,141.0,35.0,3.0,0.0,89,friend willing say first commercial airplane flight lasted 23 minute
opinion,44,not verified,active,5981.0,1628.0,489.0,27.0,9.0,93,friend willing say billion egg produced commercially year
opinion,55,not verified,active,1133.0,115.0,40.0,1.0,0.0,114,friend willing say elasticity rubber band last much longer refrigerated
opinion,28,not verified,active,3780.0,328.0,120.0,6.0,2.0,84,friend willing say child world born thursday
opinion,31,not verified,active,8633.0,1382.0,230.0,31.0,6.0,119,friend willing say human likely weird scary dream sleeping stomach
opinion,47,not verified,active,6586.0,1212.0,417.0,14.0,3.0,94,friend willing say human eyeball grow change size age
opinion,46,not verified,active,5910.0,1197.0,13.0,9.0,3.0,78,friend willing say smelling green apple help weight loss
opinion,11,not verified,active,7765.0,2888.0,927.0,22.0,1.0,131,friend willing say sound knuckle cracking actually gas released pressure put
opinion,24,not verified,active,9865.0,274.0,61.0,5.0,2.0,71,friend willing say pineapple named pinecone
opinion,43,not verified,active,8347.0,1684.0,134.0,39.0,7.0,84,friend willing say largest recorded snowflake 15 inch wide
opinion,38,not verified,active,1843.0,681.0,19.0,2.0,0.0,87,friend willing say world largest pyramid found egypt
opinion,26,not verified,active,3889.0,134.0,8.0,0.0,0.0,70,friend willing say losing weight alters brain activity
opinion,16,not verified,active,4914.0,669.0,205.0,1.0,0.0,119,friend willing say fold chef hat represents number way someone cook egg
opinion,45,not verified,active,4323.0,290.0,75.0,4.0,0.0,133,friend willing say people speak english second language use primary language
opinion,8,not verified,active,4145.0,1101.0,330.0,9.0,3.0,81,friend willing say triskaidekaphobia fear number 13
opinion,49,not verified,active,4412.0,1642.0,405.0,17.0,5.0,65,friend willing say snake predict earthquake
opinion,10,not verified,banned,5378.0,1180.0,8.0,23.0,8.0,81,friend willing say opposite side dice always equal 7
opinion,20,not verified,active,5430.0,788.0,197.0,3.0,1.0,65,friend willing say cat taste sweet flavor
opinion,12,not verified,active,9514.0,932.0,229.0,1.0,0.0,90,friend willing say man set record putting 260 shirt
opinion,31,not verified,active,7613.0,203.0,24.0,1.0,0.0,88,friend willing say raven always aware someone watching
opinion,37,not verified,active,4052.0,245.0,12.0,6.0,1.0,70,friend willing say flossing teeth improves memory
opinion,31,not verified,active,5758.0,1407.0,84.0,27.0,8.0,90,friend willing say dwarf planet pluto named 11 year old girl
